frame,x_raw,y_raw,r,sig_raw,peak,mass,mean,std,A,x,y,sig_x,sig_y,phi,area,dist_err,sigx_to_sigraw,sigy_to_sigraw
55,455.0,320.0,2.5,2.5,104,1886,75.44,17.552390150631908,106.42461693931293,455.1285489923066,320.4638562693911,2.5664632298160797,2.2438320970968118,0.04818507884193142,18.091529107440337,0.4813392588148961,1.0265852919264318,0.8975328388387247
55,424.0,525.0,3.0,3.0,115,3526,71.95918367346938,22.020360878313554,114.64553541491851,424.318067890518,524.8096501532926,2.8765778190490914,2.742175743315207,-0.26662787120601816,24.78114020813176,0.37067539319477594,0.9588592730163638,0.9140585811050691
55,423.0,429.0,4.0,4.0,188,9237,114.03703703703704,40.25856076262092,192.48804042380928,422.7988975788405,428.4417680048647,3.4409166743980233,3.3728357306525214,39.948304416249634,36.46021443049574,0.593350776681853,0.8602291685995058,0.8432089326631304
55,421.0,475.0,4.0,4.0,201,9979,123.19753086419753,41.84197778564583,205.5781107260496,421.2076897000688,475.2197650257177,3.4445371640767393,3.4084419042716996,-0.24567575010511283,36.88388366323453,0.30237671544510747,0.8611342910191848,0.8521104760679249
55,421.0,269.0,2.0,2.0,92,1599,63.96,15.399948051860434,92.82883870003155,421.2214437328489,269.18287571053827,2.3695372005969118,2.1536460352631526,-1.8633103858397375,16.032000949312508,0.28719479856525393,1.1847686002984559,1.0768230176315763
55,420.0,323.0,2.0,2.0,108,1886,75.44,19.849594454295534,111.32569786956606,420.2484558642755,322.5106457043047,2.159642223463797,2.3403582901578464,5.170331465701528,15.878666673079927,0.5488150355159215,1.0798211117318985,1.1701791450789232
55,415.0,378.0,2.0,2.0,171,2973,118.92,31.190921756177712,175.79792008512183,414.67872378011936,377.6206069627589,2.305465459113078,2.163856937588471,0.3287337510415391,15.672455191014619,0.4971493600195038,1.152732729556539,1.0819284687942354
55,387.0,421.0,2.0,2.0,146,2501,100.04,28.191459699703383,151.50524231674402,386.5076277306147,420.6802158697303,2.133164716758295,2.2192463888011646,0.6532536199329945,14.87235646727763,0.5871050516151215,1.0665823583791476,1.1096231944005823
55,384.0,323.0,4.0,4.0,123,6277,77.49382716049382,25.71117999452509,127.93105972092548,384.11945592657344,322.88028860980336,3.503118158481409,3.4197859613645516,9.03681866484459,37.63601075355484,0.16911692800051384,0.8757795396203523,0.8549464903411379
55,379.0,271.0,2.5,2.5,143,2529,101.16,26.276499005765587,148.61522529820132,378.68736086493607,271.4726406340383,2.3108085711995647,2.2193051356942766,-2.6811073178974967,16.111310242838133,0.5666854486553156,0.9243234284798258,0.8877220542777107
55,378.0,366.0,4.0,4.0,176,8834,109.06172839506173,34.855378697887424,177.5852313841176,377.79137315927534,365.99051995612905,3.5596964860139915,3.471802546390879,-13.012384921122498,38.82557174924269,0.20884211716641038,0.8899241215034979,0.8679506365977198
55,377.0,480.0,4.0,4.0,189,9422,116.32098765432099,39.05640971422334,192.20860362913575,376.61631954350463,479.63098643253534,3.4068060874288606,3.5563942684303345,-0.30010712193572225,38.063365823296735,0.5323360833810651,0.8517015218572151,0.8890985671075836
55,374.0,519.0,3.5,3.5,177,7627,94.1604938271605,43.8506040585457,184.35905592831585,374.25391792808296,519.5028361647078,3.00150884012375,2.906084651911694,-2.1710366675313213,27.402977888737293,0.5633103254334844,0.8575739543210714,0.8303099005461982
55,349.0,517.0,3.0,3.0,194,6330,129.18367346938774,37.36290502918514,197.90280543090853,348.6179653223559,517.4879093784662,3.141509207335272,2.846621648412703,21.110722814106747,28.09428329575962,0.6196822222057722,1.047169735778424,0.9488738828042343
55,342.0,366.0,3.0,3.0,140,4321,88.18367346938776,28.81373926062169,143.7653021851684,342.3941889370245,366.2327289312759,2.6551746631681565,2.84105012654882,-43.119698388436966,23.698554899572105,0.457763774806781,0.8850582210560521,0.9470167088496066
55,337.0,325.0,2.0,2.0,131,2280,91.2,21.863211109075444,132.38457690162704,336.76373612729276,325.15626648041524,2.1477780694547612,2.372365958207068,-8.467501848264288,16.007405986806702,0.28326635954166884,1.0738890347273806,1.186182979103534
55,336.0,478.0,3.0,3.0,131,3993,81.48979591836735,26.13787809648905,132.6421592928073,336.2202386304329,478.0877654139772,2.8827961987292836,2.5947590805597125,-11.771641738073784,23.499620774382166,0.23708188928205584,0.9609320662430946,0.8649196935199042
55,336.0,427.0,3.0,3.0,109,3487,71.16326530612245,22.39838454340184,112.67179118378672,336.446740531535,426.8971635328688,2.555201671038863,3.213516204840996,-27.495265957664596,25.79618897472471,0.4584238666214985,0.8517338903462877,1.071172068280332
55,333.0,273.0,3.0,3.0,146,4803,98.0204081632653,26.48102115602901,147.864034604337,333.15348257102886,273.3269018705841,2.941970035291335,3.0788119688046627,-18.317869636604446,28.455831721449336,0.361139491887843,0.980656678430445,1.026270656268221
55,301.0,471.0,3.5,3.5,192,8323,102.75308641975309,47.44627393407305,200.94704716382324,301.3200737778199,470.55667838894385,2.8630176927232127,3.0492451981311204,-18.26027597603704,27.426238802586262,0.5467918013991533,0.8180050550637751,0.8712129137517487
55,297.0,326.0,4.0,4.0,136,6818,84.17283950617283,28.306867867717447,138.28624890242503,297.14523230278394,325.43008828210225,3.6622286421213657,3.3667198489244323,-2.2600646087387863,38.734888220249815,0.5881256566152285,0.9155571605303414,0.8416799622311081
55,292.0,520.0,2.5,2.5,108,1979,79.16,16.756324179246473,110.29513310413854,292.29278523945356,519.9199389720941,2.3574709205851745,2.4483241138934533,3.4893385955580536,18.13281067663302,0.30353412432745125,0.9429883682340698,0.9793296455573813
55,292.0,423.0,3.0,3.0,109,3443,70.26530612244898,20.21090381624618,109.37471418730713,292.2534820805339,423.16365397848057,2.9610485319941104,2.8111336646990193,0.2607116786580343,26.15031317717248,0.30172137780461045,0.9870161773313701,0.9370445548996731
55,290.0,364.0,3.0,3.0,124,3963,80.87755102040816,23.288459656795087,125.53517175749111,289.947748747564,364.1179706958916,2.993357884915546,2.786476065905357,-0.33711781112627504,26.203773319783863,0.1290243328611951,0.9977859616385154,0.9288253553017857
55,290.0,284.0,4.0,4.0,163,8450,104.32098765432099,33.03527002600714,168.25171964142206,289.9482058943223,283.64751348152305,3.686148224726785,3.449206938384852,3.708263641485086,39.943113878974714,0.35627149070751263,0.9215370561816962,0.862301734596213
56,505.0,529.0,4.0,4.0,168,8340,102.96296296296296,34.69957285980548,170.13055147978207,504.79710985019614,529.346447709393,3.769750104917829,3.2174043210889876,-3.6508258736301924,38.103781262970784,0.40148527772648585,0.9424375262294572,0.8043510802722469
56,503.0,459.0,2.0,2.0,134,2286,91.44,24.159602645739024,136.71259047441842,503.3950732771284,458.86592604570507,2.2461415226699355,2.118930132375849,-5.237056551422401,14.952149337949976,0.41720345099394435,1.1230707613349677,1.0594650661879246
56,497.0,428.0,4.0,4.0,147,7282,89.90123456790124,29.790049270064646,147.96266957541445,496.9886738907636,428.51268524607974,3.6431100148102127,3.352050130865131,1.8825593992003284,38.364775748276806,0.5128103375501308,0.9107775037025532,0.8380125327162827
56,496.0,272.0,2.0,2.0,114,2015,80.6,18.21647605877712,115.07170130661994,495.8740539285724,272.21502075410024,2.4486062180989294,2.179316405487065,-1.831580245971066,16.764442241041444,0.249191367430507,1.2243031090494647,1.0896582027435324
56,491.0,382.0,3.0,3.0,203,6414,130.89795918367346,40.4213748758683,207.5223179462662,491.2512101647903,382.48781889506773,2.7875784157917045,2.9100456145371942,3.576606158034464,25.484537854942303,0.5487019421134419,0.9291928052639015,0.9700152048457314
56,491.0,324.0,4.0,4.0,122,6292,77.67901234567901,24.859519954292605,125.9219249483974,490.91898586805155,323.78659587881293,3.5837422605646343,3.4910792715038483,-0.2996783010943401,39.30486881907799,0.22826433912239932,0.8959355651411586,0.8727698178759621
56,464.0,380.0,3.5,3.5,182,7610,93.95061728395062,44.49272412000597,187.11446655899462,463.5277041642351,379.70892982863404,2.8201749671494674,2.9950935132360996,-0.060552497001519275,26.536052183510005,0.5547839229284414,0.8057642763284193,0.8557410037817428
56,463.0,475.0,3.0,3.0,136,4382,89.42857142857143,26.57219660948378,138.9287529505554,463.51623380301953,475.2714886318698,2.9138086845781657,2.938242810839133,-3.46198317953132,26.896674565360712,0.5832695917108393,0.9712695615260553,0.979414270279711
56,462.0,522.0,2.0,2.0,94,1602,64.08,16.677937522367685,95.1684042341215,462.17734999556865,522.3742752669517,2.083742573451883,2.333629215240361,-0.09456611992343016,15.276567764658608,0.41416783600368506,1.0418712867259414,1.1668146076201804
56,462.0,283.0,2.0,2.0,115,1941,77.64,20.281775070244716,116.20535956291539,461.8479149417514,282.6706612530773,2.2444955282233554,2.096412952442634,-3.663928309356689,14.782417076264302,0.36275870102189345,1.1222477641116777,1.048206476221317
56,460.0,416.0,2.5,2.5,153,2747,109.88,24.26737727897269,155.19211070541803,460.23992456005243,416.10001354933223,2.250205868874346,2.451655232443109,5.302925134341553,17.331315274683767,0.259935577723371,0.9000823475497384,0.9806620929772436
56,454.0,320.0,2.0,2.0,100,1686,67.44,19.628713661368643,103.71268733310254,454.31646297237893,319.5712473745658,2.0356184301728506,2.2188486680473596,0.044330288819615295,14.189723406308994,0.53289551199425,1.0178092150864253,1.1094243340236798
56,425.0,527.0,3.0,3.0,116,3733,76.18367346938776,21.784354495631423,116.91575828019884,424.570586218931,527.2621907590205,3.169044059964693,2.7717090709171246,-2.283992077838544,27.594707385458086,0.5031303901452823,1.0563480199882311,0.9239030236390415
56,422.0,428.0,4.0,4.0,188,9225,113.88888888888889,38.33027362990264,190.1025493802015,421.82642873494586,428.20877908934176,3.5402094597955296,3.308820947085719,-0.1753320202572562,36.800362558889866,0.2715063391504292,0.8850523649488824,0.8272052367714298
56,421.0,476.0,4.0,4.0,196,9413,116.20987654320987,39.463599746133525,194.431574752096,420.8924810338135,476.4763867584583,3.3995540697559288,3.446863535486029,-3.400452722928054,36.81255112883624,0.4883694008885441,0.8498885174389822,0.8617158838715072
56,421.0,270.0,2.5,2.5,101,1747,69.88,18.97434056825164,104.23961669063563,421.43954147408704,269.5861464601634,2.308285685267729,2.143797584875733,0.4492045714356735,15.546162692612517,0.6037147172944421,0.9233142741070915,0.8575190339502932
56,420.0,323.0,2.5,2.5,103,1819,72.76,16.752981824141038,104.45265442373521,420.22082938110736,323.07650981179967,2.198368803249469,2.3802149748847867,-6.830993069205363,16.43866738965393,0.23370786649550787,0.8793475212997877,0.9520859899539147
56,414.0,377.0,2.5,2.5,159,2857,114.28,29.669539935765773,166.4480741303603,414.47678767348424,377.5030408919503,2.2342613970880056,2.417446778452369,13.226615632672184,16.968395425495064,0.6930920750958612,0.8937045588352023,0.9669787113809477
56,386.0,421.0,2.0,2.0,134,2381,95.24,23.16424831502201,137.91886270660967,385.9110766051393,421.4431589200524,2.32022335790817,2.2547812772189895,4.29181981008844,16.435544145671983,0.4519924762377593,1.160111678954085,1.1273906386094947
56,384.0,322.0,4.0,4.0,121,6074,74.98765432098766,24.019279204633428,120.95824744009326,384.23017209688146,322.5031125320831,3.4433963722992136,3.7238291151852003,0.3921292112614786,40.28344774339552,0.5532643257267457,0.8608490930748034,0.9309572787963001
56,378.0,271.0,2.0,2.0,140,2413,96.52,24.26045341703242,142.1978242307815,377.8121859310052,271.3403517164871,2.1674518601416675,2.275078640176394,-0.1867161731913362,15.491581143576834,0.3887330902149663,1.0837259300708337,1.137539320088197
56,377.0,480.0,4.0,4.0,175,8704,107.45679012345678,35.447770440506766,177.04150354069859,376.82337017171426,479.94987558887186,3.35504570185465,3.5929227161860617,-6.826133104320468,37.87007705150513,0.18360433772433812,0.8387614254636625,0.8982306790465154
56,376.0,367.0,4.0,4.0,171,8190,101.11111111111111,34.86411009676722,169.2634293371832,376.03385489091573,366.6331899043788,3.464448709958062,3.3732982259115825,0.04705399226451913,36.71459541258295,0.36836910821693897,0.8661121774895155,0.8433245564778956
56,375.0,520.0,3.5,3.5,161,6918,85.4074074074074,39.67733369731195,168.34276144442234,374.5940417269564,519.9521088716396,2.9826005123469694,2.8679432117442945,0.4226649722727446,26.87296016873176,0.4087733841973892,0.8521715749562769,0.8194123462126556
56,348.0,518.0,3.5,3.5,186,7812,96.44444444444444,45.866688199822676,192.70335751185337,348.4414615958082,518.1388402294232,2.917233279389362,2.8683435297027873,-3.7527080789277276,26.287676144430804,0.46277959103640526,0.8334952226826748,0.8195267227722249
56,342.0,367.0,3.0,3.0,138,4436,90.53061224489795,25.08443052427535,139.17100162445135,341.9748042273368,367.0352388423417,2.8556430542151596,2.9834560219747406,-7.229004476747261,26.765381273107337,0.04331977573440592,0.9518810180717199,0.9944853406582469
56,337.0,478.0,3.0,3.0,117,3820,77.95918367346938,23.079241652445567,121.17313099866392,337.2595403204015,477.5639192576687,3.0059290557211775,2.830082669028403,-0.16397180821970786,26.725615804510383,0.5074717644818594,1.0019763519070592,0.9433608896761343
56,337.0,427.0,3.0,3.0,102,3192,65.14285714285714,20.47297870713632,104.13914297329423,336.6656748481479,426.6598197137522,3.015463617967482,2.636064750075638,-1.8907108068462715,24.972386009619374,0.4769653386909514,1.005154539322494,0.8786882500252126
56,337.0,326.0,2.0,2.0,122,2150,86.0,20.228692493584454,123.51855454106855,337.19444111743695,326.3586069008943,2.2752574630697686,2.3383648129160077,-15.128080534042658,16.714472980254612,0.4079292310182562,1.1376287315348843,1.1691824064580039
56,333.0,274.0,3.0,3.0,144,4737,96.6734693877551,27.67109134325233,147.97143565867358,333.21029290494647,273.5400902493666,3.127422350384459,2.8337463939766367,0.21888756458390343,27.841805085271005,0.5057075089402123,1.0424741167948197,0.9445821313255456
56,301.0,470.0,3.0,3.0,186,6087,124.22448979591837,36.64683370576589,192.34377973420143,301.4937713474919,470.3640985572204,3.101331940523566,2.801829794371853,0.001651561810910766,27.298568503080613,0.6134964571812357,1.0337773135078554,0.9339432647906176
56,297.0,326.0,4.0,4.0,127,6583,81.27160493827161,24.880957240963262,128.9376704868701,297.04623665272754,325.7844408454657,3.707223521959195,3.5509507910492553,0.258593011170058,41.35645441529415,0.22046218986252333,0.9268058804897987,0.8877376977623138
56,293.0,520.0,2.0,2.0,106,1857,74.28,19.6296102865034,110.00662283403054,292.6264705821434,519.6128107692776,2.188393829815245,2.281009572893346,-0.30810246385062706,15.6820365679346,0.5379960282303883,1.0941969149076225,1.140504786446673
56,293.0,423.0,3.0,3.0,112,3553,72.51020408163265,20.690254482982937,112.63217305420694,292.85073874447,423.04084610651665,2.9689096096332035,2.8020542309037975,-0.3345954958787704,26.13505295917916,0.15474923851174147,0.9896365365444012,0.9340180769679325
56,290.0,364.0,3.5,3.5,117,4835,59.69135802469136,28.627726340729883,119.8857343591146,290.1201893023749,363.9714770957463,2.977698429837891,2.76696385819295,1.8637020529637924,25.884159724784897,0.12352742396906431,0.8507709799536831,0.7905611023408429
56,290.0,284.0,4.0,4.0,154,7586,93.65432098765432,33.140985960964834,158.0220139307943,289.6914423049885,283.6567300579296,3.2483867453914135,3.562621086767208,-0.8230855079311455,36.35693272317808,0.46156484298502853,0.8120966863478534,0.890655271691802
57,505.0,530.0,4.0,4.0,176,8650,106.79012345679013,36.06945154216598,177.32906072191224,505.26630028771314,529.6650785069767,3.5499289653931148,3.358997726529976,0.06996259836981532,37.46098956289847,0.4278881275813524,0.8874822413482787,0.839749431632494
57,503.0,457.0,2.0,2.0,136,2375,95.0,22.235107375499673,137.1869192859503,503.17684443133504,457.1359813685481,2.4164266251664754,2.1338339760521086,-0.13696038727582296,16.198847278151963,0.2230804462215841,1.2082133125832377,1.0669169880260543
57,497.0,429.0,4.0,4.0,143,7140,88.14814814814815,30.24105259415987,146.11521640907688,496.6132395831243,429.2041045571152,3.3263510003742285,3.6131537355592394,-0.16374147888842538,37.75760057871361,0.4373125773369141,0.8315877500935571,0.9032884338898098
57,495.0,271.0,2.5,2.5,122,2194,87.76,20.879233702413508,125.61692708510826,495.45030176462535,270.84525940604,2.4916069520255832,2.1903004095715652,-21.359585199626462,17.144826360692846,0.4761473833213861,0.9966427808102333,0.8761201638286261
57,490.0,384.0,3.0,3.0,211,6689,136.51020408163265,39.86002163130555,213.50359228919442,490.1674444986521,384.25769780090377,2.8135747840470664,2.925017812575732,-8.524333921616767,25.854542122514424,0.30732038123023653,0.9378582613490222,0.975005937525244
57,490.0,323.0,4.0,4.0,130,6613,81.64197530864197,26.381956348791,131.9878420993395,490.4583335508891,323.2611815377606,3.314600583502779,3.868488477140993,0.16668920334492865,40.28305346508045,0.5275276670825961,0.8286501458756947,0.9671221192852483
57,463.0,521.0,2.5,2.5,92,1631,65.24,15.52876041414768,93.65222621222135,462.78645004705163,521.3585606944032,2.495770792255646,2.1527194458024637,6.7416696096206765,16.878816995499726,0.417336020462112,0.9983083169022583,0.8610877783209855
57,463.0,474.0,3.0,3.0,150,4549,92.83673469387755,30.660981612130563,151.61716323045547,463.4154021660008,474.41594164794674,2.9317641600422055,2.595361423548997,1.943314671964641,23.904339557721663,0.5878489721134018,0.9772547200140685,0.8651204745163322
57,462.0,380.0,3.0,3.0,197,6080,124.08163265306122,38.269632408495674,198.3476860036963,462.2797966408679,379.7406248844615,2.747010599348363,2.8546696778285225,-3.2418424831294597,24.63576597211154,0.3815253737323029,0.9156701997827876,0.9515565592761742
57,462.0,283.0,2.0,2.0,120,2110,84.4,20.871032557111302,122.72662044619648,461.9178991774957,282.6240456612075,2.1248097531205894,2.4270389970125525,5.2503223915017525,16.201181163059,0.3848145136462289,1.0624048765602947,1.2135194985062763
57,459.0,416.0,2.0,2.0,157,2773,110.92,26.919019298629735,160.580768323079,458.5898523526534,415.9191454498548,2.234070516761087,2.3339855249570363,0.08654895011375417,16.38116965315666,0.41804132678855865,1.1170352583805434,1.1669927624785181
57,455.0,320.0,2.0,2.0,100,1687,67.48,16.485435996660808,99.44492516556414,454.89072196290317,320.0581522468502,2.3329124826766545,2.0683731459601473,-1.8783487374776877,15.1592323722471,0.12378761329578002,1.1664562413383273,1.0341865729800737
57,424.0,528.0,3.0,3.0,118,3733,76.18367346938776,24.02267081396727,120.9141324710629,424.4065297193327,527.6471562343484,2.5970726937239323,3.1551880410016064,-0.13726134056532693,25.743004099213728,0.5382983704786323,0.8656908979079775,1.0517293470005356
57,421.0,478.0,4.0,4.0,202,9970,123.08641975308642,42.76932024066432,207.2761207582701,421.216766847489,477.55000272083845,3.3991900102104466,3.4093752329518403,-1.5947775908748134,36.40827613571923,0.49948515235501934,0.8497975025526117,0.8523438082379601
57,421.0,429.0,4.0,4.0,189,9271,114.45679012345678,40.718257919123914,193.69345247741856,421.4784500471031,428.7087809143832,3.434318301465465,3.3572770407059767,-0.12873397016225135,36.2224312986905,0.5601098136976449,0.8585795753663662,0.8393192601764942
57,421.0,269.0,2.0,2.0,88,1561,62.44,13.977353111372697,88.7538889139596,420.92955575225204,268.7406326950794,2.4907343789951,2.1791715041380715,1.8109370665899518,17.051739888308735,0.26876344785433903,1.24536718949755,1.0895857520690357
57,420.0,323.0,2.0,2.0,101,1805,72.2,16.074825037928093,102.82318627483278,419.85937537589007,323.0178039113823,2.3551444695622497,2.257249393959339,-0.6679626584693998,16.70117284241859,0.14174718398109068,1.1775722347811248,1.1286246969796696
57,414.0,377.0,2.0,2.0,188,3227,129.08,31.465435004143835,189.49294780641245,413.82247383792276,376.8138229631541,2.1477884507778695,2.2842037024915602,0.22484995976600958,15.412610617449461,0.2572497371633089,1.0738942253889348,1.1421018512457801
57,386.0,422.0,2.5,2.5,134,2361,94.44,26.194778105569057,139.70839956527138,385.4762990311963,422.55300421729993,2.1620540398769634,2.4482608886377237,-0.13379525339355952,16.629305512351078,0.7616274476917605,0.8648216159507853,0.9793043554550895
57,384.0,323.0,4.0,4.0,125,6184,76.34567901234568,26.854045603589842,128.35011607124065,384.1231527287771,322.50467746079,3.182968093431917,3.682861230796819,-3.3652807761965304,36.82709931100034,0.5104027943249257,0.7957420233579793,0.9207153076992047
57,378.0,271.0,2.0,2.0,146,2555,102.2,24.727312834192073,148.48523297485244,377.6804218241048,271.1590515826245,2.1799252407471807,2.3488233667968808,-0.03479388433567079,16.08576913750294,0.3569700497854753,1.0899626203735904,1.1744116833984404
57,377.0,480.0,4.0,4.0,186,9201,113.5925925925926,38.43377429889902,189.30409654273143,376.7765990079091,479.7353142028926,3.346228926052337,3.5237811843229565,-0.10454714620900267,37.0437081594511,0.3463619125388568,0.8365572315130843,0.8809452960807391
57,376.0,366.0,4.0,4.0,167,8468,104.54320987654322,36.02915464951157,174.13109290012324,375.8459985438982,366.48411278019114,3.5227742466396905,3.380636380361021,-20.85533125375005,37.413914222923935,0.5080173544534403,0.8806935616599226,0.8451590950902552
57,374.0,519.0,3.0,3.0,170,5625,114.79591836734694,31.787547036623963,174.1302796453937,374.1649981498657,519.4182832251181,3.1861954412705358,2.830748484159491,21.027302621833176,28.33502290407888,0.44965013718924685,1.0620651470901785,0.9435828280531636
57,349.0,519.0,3.0,3.0,191,6191,126.34693877551021,36.790388618639746,197.0405129544034,348.9681934068555,518.7506519384576,2.8219089172439085,2.9317472658095607,0.22801984184133847,25.990784803072632,0.25136848482337804,0.9406363057479695,0.9772490886031869
57,342.0,367.0,3.0,3.0,125,4037,82.38775510204081,23.68657272830948,127.03209458916471,341.63970347276836,366.6661146306317,3.039467667795948,2.847853784847858,3.54923094167688,27.193498780171314,0.49121586641047904,1.013155889265316,0.949284594949286
57,337.0,478.0,3.0,3.0,129,4137,84.42857142857143,23.674665698133253,130.03425751101548,336.9135580412606,477.87804356083024,2.810822138953975,3.028660970795439,3.460170204108471,26.744464050928897,0.1494843981346217,0.9369407129846583,1.009553656931813
57,337.0,428.0,3.0,3.0,103,3168,64.65306122448979,21.224313186078398,105.03196182619953,337.48767852983144,427.5283382543124,2.798473118064072,2.765409536886044,0.672861638362446,24.312547568645698,0.678450551480073,0.932824372688024,0.9218031789620147
57,336.0,327.0,2.0,2.0,144,2436,97.44,25.122229200451144,145.62722005846462,336.2560189926162,327.1255848317304,2.0894681170547216,2.24404303792121,-0.07107099647311958,14.730476760397142,0.2851618392088324,1.0447340585273608,1.122021518960605
57,332.0,274.0,3.0,3.0,145,4574,93.34693877551021,28.2427892335394,148.3791392285999,331.83996983380865,273.83153342409696,2.869469155443704,2.7484157796126136,-24.478555986675875,24.77615257409734,0.2323588631572399,0.9564897184812348,0.9161385932042045
57,301.0,471.0,3.0,3.0,192,6253,127.61224489795919,35.55783809601582,195.50789742929322,300.9472196798063,471.38191512775,2.9191325942317263,2.9825025357304593,3.543121636497665,27.35171209669111,0.38554497403552024,0.9730441980772421,0.9941675119101531
57,297.0,326.0,4.0,4.0,139,6782,83.72839506172839,28.683462928529416,139.24369869828774,297.44435478672034,326.16328920346734,3.631656589993174,3.286747175962326,3.5411942874337847,37.4991087594843,0.4734073726192671,0.9079141474982935,0.8216867939905815
57,294.0,519.0,2.0,2.0,110,1949,77.96,20.822065219377258,114.73002792861509,294.404830998285,518.5242310116558,2.389831304112634,2.1698812532853613,3.391444486939691,16.291200400588064,0.6246953396996292,1.194915652056317,1.0849406266426806
57,293.0,423.0,3.0,3.0,108,3571,72.87755102040816,20.918337481312676,111.66069634717806,292.7482144889528,422.92487567890475,3.247565143749081,2.6989638830236684,28.734457422783574,27.53625134245573,0.26275389091948703,1.082521714583027,0.8996546276745562
57,291.0,364.0,3.0,3.0,120,3669,74.87755102040816,23.18130197701237,119.18594411332906,290.56387316895416,363.74318785130646,2.9124090778543152,2.7441190448699087,-0.1722795068446175,25.107599744412248,0.5061216182645037,0.9708030259514384,0.9147063482899696
57,289.0,284.0,4.0,4.0,157,7953,98.18518518518519,32.694285796315214,160.6673594441033,289.2953400000574,283.4800058894142,3.6723587517201772,3.3902820292883966,19.67419099747872,39.113871172283105,0.5980130355417296,0.9180896879300443,0.8475705073220992
58,506.0,530.0,4.0,4.0,156,8007,98.85185185185185,32.49163657293872,160.20656150550172,505.52680556936883,529.6736703727056,3.7481723476209154,3.403456109542125,22.719086257138827,40.076480906915876,0.5748077894657101,0.9370430869052289,0.8508640273855312
58,503.0,457.0,2.5,2.5,117,2062,82.48,19.16897493346997,118.00550870357199,503.2821016044188,457.11891779755445,2.4761580798700056,2.161969865704737,-2.0846907479570214,16.8181366139198,0.3061417282744519,0.9904632319480022,0.8647879462818947
58,497.0,430.0,4.0,4.0,132,6987,86.25925925925925,25.708132823650644,134.5015095835695,496.9664070876056,429.5219827422095,3.8032000342751133,3.6459780909705444,0.7216086201541559,43.56253010796875,0.4791961837376053,0.9508000085687783,0.9114945227426361
58,495.0,271.0,2.0,2.0,123,2027,81.08,22.8121371204015,124.52883440587699,494.7598804622211,270.766108638277,2.2651956550114636,1.950324762053698,-1.9891112892217417,13.879139067375517,0.3352052528105848,1.1325978275057318,0.975162381026849
58,491.0,386.0,3.0,3.0,211,6558,133.83673469387756,41.94376553063395,215.24125283243626,490.6469078527994,385.87213513262554,2.8406445708076395,2.7209518115806586,8.61841101233665,24.282176980619983,0.3755309424313877,0.9468815236025465,0.9069839371935529
58,490.0,324.0,4.0,4.0,120,6060,74.81481481481481,24.38584446253383,120.66966187533579,489.4312782456706,324.5184711628775,3.688749542448632,3.5244137295748605,-2.9733366799197514,40.84283931056545,0.7695822117116834,0.922187385612158,0.8811034323937151
58,463.0,521.0,2.0,2.0,87,1461,58.44,14.958823483148667,87.29438422359047,462.862599654597,521.2147752109468,2.09873504036735,2.2242807475249085,-5.848604845920857,14.66550725273303,0.25496518616096003,1.049367520183675,1.1121403737624542
58,463.0,472.0,3.0,3.0,123,4221,86.14285714285714,22.05466307303982,127.10560576544174,462.59257627335353,471.91542464520387,3.235050453552549,2.9928243041420957,-0.15502777584543428,30.416704107417107,0.41610946116783887,1.078350151184183,0.9976081013806986
58,463.0,379.0,3.0,3.0,180,5772,117.79591836734694,34.60976598747269,183.96562666851534,463.0316035612603,378.6753816487279,2.975130130010727,2.785851536245031,0.14047792833904083,26.038370792020118,0.3261531221174119,0.991710043336909,0.9286171787483437
58,461.0,283.0,2.0,2.0,119,2020,80.8,24.867649667791284,125.64444306896642,461.4692089436817,282.529445209573,2.064702984253166,2.184932528888922,0.17418600054360472,14.17246811550178,0.664513990540964,1.032351492126583,1.092466264444461
58,459.0,416.0,2.0,2.0,157,2708,108.32,28.577921547936267,160.73958108806875,458.4847527180392,415.881574970744,2.2152329362888974,2.232897596001593,-1.5090853366435868,15.539537138871667,0.5286816141329993,1.1076164681444487,1.1164487980007964
58,454.0,320.0,2.5,2.5,105,1837,73.48,17.17467903630225,105.9081358851229,453.9617788000817,319.74302687301565,2.150946126078094,2.413708257775006,6.61386250509921,16.31038384885777,0.2598000156183806,0.8603784504312376,0.9654833031100024
58,424.0,529.0,3.0,3.0,114,3582,73.10204081632654,22.89393904103574,116.57789982193239,423.777617314843,528.5298863970917,2.7018683581550764,2.9551811512412836,0.1829964421567194,25.08407935701028,0.5200585143011242,0.9006227860516921,0.9850603837470945
58,422.0,429.0,4.0,4.0,195,9563,118.06172839506173,40.65098230602489,196.87822560698078,421.6627670620476,428.43610356852344,3.3613591829316594,3.5576122253150464,0.08334199170249837,37.56846093045296,0.6570427991173982,0.8403397957329148,0.8894030563287616
58,421.0,478.0,4.0,4.0,188,9348,115.4074074074074,37.47518612041767,188.99465102202225,421.26064467362164,477.8009388979194,3.5496395810189103,3.445815634303746,1.0848497157911157,38.42608758106873,0.3279648887440024,0.8874098952547276,0.8614539085759365
58,421.0,268.0,2.5,2.5,96,1705,68.2,14.82700239428051,96.12421674101661,420.94549578550453,267.9483608805904,2.5553703901158724,2.160345945526658,3.719347096402552,17.34311217220001,0.0750820088380953,1.022148156046349,0.8641383782106631
